174,101,1,1
174,101,0,1
174,101,0,1
174,101,1,1
174,101,0,1
174,101,0,1
174,101,0,1
174,101,0,1
174,53,1,1
174,53,1,1
174,47,0,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,130,1,1
174,169,1,1
174,169,1,1
174,169,1,1
174,169,1,1
174,169,0,1
174,169,1,1
174,169,1,1
174,169,0,1
174,169,1,1
174,169,1,1
174,169,0,1
174,169,0,1
174,169,0,1
174,246,1,1
174,44,1,1
174,262,1,1
174,150,1,1
174,11,1,1
174,144,1,1
8,101,0,1
8,101,1,1
8,101,1,1
8,101,1,1
8,8,1,1
8,8,1,1
8,8,1,1
8,8,1,1
8,103,1,1
207,101,1,1
207,101,1,1
207,101,0,1
207,8,1,1
207,8,0,1
207,205,1,1
140,101,1,1
140,101,1,1
140,8,1,1
140,8,1,1
140,8,0,1
140,184,0,1
140,114,1,1
238,101,1,1
238,101,1,1
238,101,1,1
238,243,1,1
35,101,1,1
35,101,1,1
35,101,1,1
35,101,1,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,0,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,1,1
52,101,0,1
52,101,1,1
52,101,0,1
52,101,0,1
52,101,1,1
52,8,1,1
52,8,0,1
52,8,0,1
52,8,1,1
52,196,0,1
52,196,0,1
52,21,0,1
52,194,0,1
52,194,0,1
52,238,0,1
52,238,0,1
52,238,0,1
52,238,0,1
52,238,0,1
52,133,0,1
52,133,0,1
52,46,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,0,1
52,53,1,1
52,16,1,1
52,16,1,1
52,60,1,1
52,60,0,1
52,60,0,1
52,60,0,1
52,60,0,1
52,60,0,1
52,60,0,1
52,60,0,1
52,86,1,1
52,49,0,1
52,175,0,1
52,6,0,1
52,174,1,1
52,201,0,1
52,17,1,1
52,106,0,1
52,129,0,1
52,166,0,1
120,101,1,1
120,101,1,1
120,101,1,1
120,101,1,1
120,101,0,1
120,101,1,1
120,13,1,1
272,101,1,1
272,101,1,1
272,101,1,1
272,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,1,1
199,101,0,1
199,101,1,1
199,101,1,1
199,128,0,1
199,128,1,1
47,101,1,1
47,101,0,1
47,101,0,1
47,8,0,1
47,174,0,1
262,101,0,1
294,101,1,1
294,101,0,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,101,1,1
21,8,1,1
21,8,1,1
21,8,1,1
21,8,1,1
21,8,1,1
21,8,1,1
21,8,1,1
21,187,1,1
21,82,1,1
21,82,0,1
21,82,1,1
21,63,1,1
21,206,0,1
21,118,1,1
82,101,1,1
82,101,1,1
82,101,1,1
82,8,1,1
161,101,1,1
161,126,1,1
256,101,1,1
256,101,1,1
256,101,1,1
256,8,1,1
256,8,0,1
256,8,0,1
256,8,1,1
256,92,0,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,0,1
228,101,1,1
228,101,0,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,0,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,1,1
228,101,0,1
228,101,0,1
228,101,0,1
228,101,1,1
228,75,1,1
228,8,1,1
228,8,1,1
228,8,1,1
228,8,1,1
228,8,0,1
228,8,1,1
228,8,1,1
228,8,1,1
228,8,0,1
228,8,1,1
228,8,0,1
228,8,1,1
228,8,1,1
228,8,0,1
228,8,1,1
228,8,1,1
228,8,0,1
228,8,0,1
228,8,0,1
228,8,0,1
228,8,1,1
228,123,1,1
228,133,1,1
228,91,1,1
228,83,1,1
46,101,1,1
46,8,1,1
46,8,1,1
46,8,0,1
46,8,1,1
312,101,1,1
312,101,1,1
312,101,1,1
312,8,0,1
312,185,1,1
312,80,1,1
258,101,1,1
258,101,1,1
258,101,0,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,0,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,0,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,1,1
258,101,0,1
258,101,0,1
258,101,1,1
258,101,0,1
258,101,0,1
258,8,0,1
258,8,1,1
258,8,1,1
258,8,1,1
258,8,0,1
258,8,1,1
258,8,0,1
258,8,1,1
258,8,1,1
258,8,0,1
258,8,0,1
258,8,1,1
258,21,1,1
258,58,0,1
258,35,0,1
258,35,0,1
258,35,0,1
258,35,0,1
258,35,0,1
258,112,1,1
258,157,1,1
258,151,1,1
258,36,1,1
258,69,1,1
106,101,1,1
106,101,1,1
106,8,1,1
106,8,1,1
106,8,0,1
106,8,0,1
106,169,1,1
106,15,0,1
106,139,1,1
233,101,1,1
94,101,1,1
94,8,1,1
94,8,1,1
94,102,1,1
94,228,1,1
203,101,1,1
203,8,1,1
203,87,1,1
183,101,1,1
127,101,1,1
127,101,1,1
127,101,1,1
127,101,1,1
127,101,1,1
127,101,1,1
127,186,1,1
127,64,1,1
72,101,1,1
69,101,1,1
69,101,1,1
69,101,1,1
69,101,1,1
69,101,1,1
289,101,0,1
289,101,1,1
289,101,0,1
0,101,1,1
24,101,1,1
293,101,1,1
293,101,1,1
293,101,1,1
293,101,1,1
293,101,0,1
293,101,1,1
293,101,0,1
293,101,1,1
293,101,0,1
293,101,1,1
293,101,0,1
293,211,1,1
293,223,1,1
191,101,1,1
135,101,1,1
135,101,1,1
135,182,1,1
224,101,1,1
264,101,1,1
264,145,1,1
249,101,1,1
249,101,1,1
249,101,1,1
249,258,1,1
121,101,1,1
121,237,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,0,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,101,1,1
143,8,1,1
143,8,1,1
143,8,0,1
143,8,0,1
143,8,0,1
143,123,1,1
143,123,1,1
143,194,1,1
143,53,1,1
143,60,1,1
143,163,1,1
143,159,1,1
143,38,1,1
143,38,1,1
337,101,1,1
337,101,0,1
337,101,1,1
337,101,0,1
337,101,1,1
337,101,0,1
337,101,1,1
337,8,0,1
337,23,0,1
130,101,1,1
130,101,0,1
130,101,1,1
130,101,1,1
130,101,1,1
130,101,1,1
130,101,1,1
130,101,1,1
130,101,1,1
232,101,1,1
232,8,1,1
60,101,1,1
60,101,0,1
60,101,1,1
60,101,1,1
60,141,1,1
325,101,1,1
325,101,1,1
325,101,0,1
210,101,1,1
210,101,1,1
210,101,1,1
210,101,1,1
210,8,1,1
210,8,1,1
210,110,1,1
166,101,1,1
166,101,1,1
184,101,1,1
184,8,1,1
184,28,1,1
144,101,1,1
144,101,0,1
144,101,0,1
144,101,0,1
144,101,0,1
144,101,0,1
144,101,1,1
144,101,1,1
144,101,1,1
144,101,0,1
144,198,0,1
144,256,0,1
15,101,1,1
15,8,1,1
15,68,1,1
326,101,0,1
55,101,1,1
55,8,0,1
55,8,0,1
55,154,1,1
55,74,1,1
340,101,1,1
340,101,1,1
340,101,0,1
204,101,1,1
204,101,1,1
204,101,1,1
204,101,1,1
204,101,1,1
204,101,1,1
204,101,1,1
204,8,0,1
204,8,0,1
204,8,0,1
204,196,0,1
204,123,1,1
204,49,1,1
204,49,0,1
204,49,0,1
204,49,1,1
282,101,1,1
282,101,1,1
282,101,1,1
282,101,1,1
282,101,0,1
282,101,1,1
282,101,0,1
282,101,0,1
282,101,0,1
282,101,0,1
282,101,0,1
282,8,1,1
282,8,0,1
282,170,1,1
308,101,1,1
308,101,1,1
308,101,1,1
308,101,1,1
308,8,1,1
308,8,1,1
308,8,1,1
308,8,0,1
308,8,0,1
308,8,0,1
308,8,1,1
308,236,0,1
308,246,1,1
308,210,1,1
308,210,1,1
308,118,1,1
139,101,1,1
139,101,1,1
139,101,0,1
139,101,0,1
139,101,1,1
139,101,1,1
139,101,0,1
139,8,0,1
139,133,1,1
139,28,1,1
139,117,0,1
240,101,1,1
240,167,0,1
5,101,1,1
5,101,1,1
5,101,1,1
5,101,1,1
5,101,0,1
5,101,1,1
5,101,0,1
5,8,1,1
5,8,1,1
5,8,0,1
5,70,0,1
5,70,0,1
5,131,0,1
347,101,1,1
347,21,1,1
347,115,1,1
22,101,1,1
22,101,1,1
22,101,1,1
22,101,1,1
22,8,1,1
22,154,1,1
22,33,1,1
187,101,1,1
292,101,1,1
292,101,1,1
275,101,1,1
275,101,1,1
275,101,1,1
275,101,0,1
275,101,0,1
275,22,1,1
275,22,1,1
275,22,0,1
328,101,1,1
328,8,1,1
328,8,1,1
328,8,1,1
328,8,1,1
328,220,1,1
113,101,1,1
113,101,1,1
113,101,1,1
113,101,1,1
113,101,1,1
113,101,1,1
113,8,1,1
113,53,1,1
113,202,1,1
231,101,1,1
231,101,1,1
231,154,1,1
222,101,1,1
222,8,1,1
222,8,1,1
222,8,1,1
222,8,0,1
222,123,1,1
222,126,1,1
222,118,1,1
222,234,1,1
220,101,1,1
220,101,1,1
220,8,1,1
220,143,1,1
218,101,0,1
218,101,1,1
218,101,0,1
218,176,1,1
218,146,1,1
218,177,1,1
32,101,1,1
281,101,1,1
281,101,1,1
266,101,1,1
266,101,1,1
19,101,0,1
19,101,1,1
19,13,1,1
175,101,1,1
175,101,1,1
175,101,0,1
175,101,0,1
175,101,0,1
175,8,1,1
175,8,1,1
175,169,0,1
175,28,1,1
175,56,0,1
175,56,0,1
175,213,0,1
251,101,1,1
251,101,1,1
251,101,1,1
251,8,1,1
251,8,1,1
251,8,1,1
251,8,1,1
89,101,1,1
89,101,1,1
89,101,1,1
89,101,1,1
89,101,1,1
89,42,1,1
160,101,1,1
160,101,0,1
160,93,1,1
43,101,0,1
43,8,1,1
117,101,1,1
117,8,1,1
117,8,1,1
117,116,1,1
117,116,1,1
131,101,1,1
131,101,1,1
261,101,1,1
261,101,1,1
261,101,1,1
261,101,1,1
261,101,1,1
313,101,1,1
313,101,1,1
313,8,1,1
313,8,1,1
313,34,1,1
313,34,1,1
25,101,1,1
25,8,1,1
25,199,1,1
84,101,1,1
84,101,1,1
84,101,0,1
84,8,1,1
84,8,1,1
84,142,0,1
84,142,1,1
84,115,1,1
274,101,1,1
274,8,1,1
36,101,0,1
36,78,1,1
36,78,1,1
36,240,1,1
36,240,1,1
36,240,1,1
296,101,1,1
296,8,1,1
296,8,1,1
296,8,1,1
296,165,1,1
330,101,0,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
330,101,1,1
13,101,1,1
13,101,1,1
13,101,1,1
13,8,1,1
13,8,1,1
13,8,0,1
13,8,0,1
13,67,0,1
13,67,1,1
267,101,1,1
283,101,1,1
157,101,1,1
157,8,1,1
157,251,1,1
323,101,1,1
323,186,1,1
211,101,0,1
31,101,1,1
31,51,1,1
209,101,1,1
209,101,1,1
209,101,0,1
209,117,1,1
162,101,1,1
162,101,1,1
162,101,1,1
162,101,1,1
162,101,1,1
162,8,1,1
162,8,1,1
162,8,1,1
162,8,1,1
162,8,0,1
162,147,1,1
162,162,1,1
162,162,0,1
136,101,1,1
229,101,1,1
229,101,1,1
229,249,1,1
38,101,0,1
123,101,1,1
123,153,0,1
141,101,1,1
141,101,1,1
287,101,1,1
287,101,1,1
287,8,1,1
287,8,1,1
287,8,1,1
132,101,0,1
27,101,1,1
27,8,1,1
27,8,1,1
27,154,1,1
225,101,1,1
225,101,1,1
225,101,1,1
225,8,1,1
225,8,1,1
225,8,1,1
137,101,0,1
137,101,1,1
137,101,1,1
137,8,1,1
137,8,0,1
137,8,0,1
137,8,1,1
137,8,1,1
137,8,1,1
137,107,1,1
126,101,1,1
333,101,1,1
333,101,1,1
333,101,0,1
333,8,0,1
333,78,0,1
333,45,1,1
158,101,1,1
158,101,0,1
158,101,1,1
158,184,0,1
56,101,1,1
56,101,0,1
56,8,0,1
56,157,0,1
75,101,0,1
75,8,1,1
75,8,1,1
75,133,1,1
107,101,1,1
107,8,0,1
107,8,1,1
208,101,1,1
208,8,0,1
208,8,1,1
193,101,1,1
193,8,0,1
193,111,1,1
101,101,1,1
101,8,1,1
101,154,1,1
28,101,1,1
122,101,1,1
122,101,1,1
122,101,0,1
122,101,1,1
122,14,1,1
288,101,1,1
48,101,1,1
153,101,1,1
153,8,1,1
153,8,1,1
153,8,0,1
153,110,0,1
153,52,1,1
194,101,1,1
194,101,1,1
194,8,0,1
194,8,0,1
194,113,0,1
194,259,0,1
213,101,1,1
213,101,1,1
213,8,1,1
213,154,1,1
77,101,1,1
77,140,1,1
255,101,1,1
30,101,1,1
30,101,1,1
30,101,1,1
30,101,1,1
30,101,0,1
30,8,1,1
30,0,1,1
30,178,0,1
63,101,1,1
63,101,1,1
63,101,1,1
63,59,1,1
314,101,1,1
243,101,1,1
243,8,0,1
243,208,1,1
243,208,0,1
53,101,1,1
53,101,1,1
53,101,1,1
53,8,1,1
316,101,1,1
316,101,1,1
316,8,1,1
316,8,1,1
316,8,1,1
307,101,1,1
307,8,1,1
307,212,0,1
307,71,0,1
307,71,1,1
105,101,1,1
105,119,1,1
338,101,1,1
338,101,1,1
311,101,1,1
311,101,1,1
311,8,1,1
311,53,1,1
236,101,1,1
236,8,1,1
236,8,1,1
236,8,1,1
180,101,0,1
180,200,1,1
329,101,1,1
329,101,1,1
329,8,1,1
329,8,0,1
329,8,1,1
329,8,0,1
329,8,1,1
329,138,0,1
212,101,1,1
212,8,0,1
212,8,1,1
212,47,1,1
41,101,1,1
41,101,1,1
41,101,0,1
41,101,1,1
41,8,1,1
41,133,1,1
41,160,0,1
41,207,0,1
41,99,0,1
201,101,1,1
176,101,1,1
176,101,1,1
263,101,1,1
125,101,0,1
125,8,1,1
125,8,1,1
125,8,1,1
125,8,1,1
125,8,1,1
61,101,1,1
61,18,1,1
237,101,1,1
237,8,1,1
237,244,1,1
149,101,0,1
149,101,0,1
149,154,0,1
149,133,0,1
149,54,1,1
93,101,0,1
93,8,1,1
67,101,1,1
67,242,1,1
67,65,1,1
324,101,1,1
324,8,0,1
324,8,1,1
196,101,0,1
196,13,1,1
215,101,1,1
215,246,1,1
345,101,0,1
345,8,1,1
345,8,1,1
345,8,1,1
345,8,1,1
246,101,1,1
246,8,1,1
246,235,1,1
66,101,0,1
66,101,1,1
66,8,1,1
66,32,0,1
66,32,1,1
66,117,0,1
44,101,1,1
44,101,0,1
68,101,1,1
68,169,0,1
42,101,0,1
42,8,0,1
42,8,0,1
42,58,0,1
306,101,1,1
244,101,1,1
322,101,0,1
322,260,1,1
205,101,0,1
205,8,0,1
310,101,1,1
260,101,0,1
305,101,0,1
305,195,0,1
342,101,1,1
342,171,1,1
339,101,1,1
285,101,0,1
285,8,0,1
285,8,1,1
285,8,0,1
285,8,0,1
285,94,0,1
285,94,1,1
285,94,0,1
285,94,0,1
285,219,1,1
285,48,1,1
64,101,1,1
223,8,1,1
34,8,1,1
34,24,0,1
65,8,1,1
65,8,1,1
198,8,0,1
39,8,1,1
39,8,0,1
331,8,1,1
11,8,1,1
11,8,0,1
11,88,1,1
11,88,1,1
76,8,1,1
76,8,1,1
76,139,1,1
165,8,1,1
118,8,1,1
118,8,0,1
118,8,0,1
118,8,1,1
270,8,0,1
270,8,1,1
214,8,1,1
102,8,1,1
102,8,1,1
129,8,1,1
129,199,1,1
124,8,0,1
124,8,1,1
145,8,1,1
145,61,1,1
145,85,0,1
86,8,1,1
86,8,1,1
86,246,0,1
86,136,1,1
257,8,0,1
241,8,1,1
241,2,1,1
241,2,1,1
98,8,1,1
98,55,1,1
98,55,1,1
98,55,0,1
98,246,0,1
217,8,1,1
62,8,1,1
206,8,1,1
206,8,1,1
206,8,1,1
206,8,1,1
206,154,0,1
206,154,1,1
206,154,0,1
74,8,1,1
138,8,1,1
138,8,0,1
138,100,1,1
6,8,1,1
6,8,1,1
6,8,1,1
6,226,1,1
284,8,1,1
226,8,1,1
226,8,1,1
226,8,1,1
226,8,1,1
226,8,1,1
332,8,0,1
271,8,1,1
142,8,1,1
169,8,1,1
169,8,1,1
85,8,1,1
221,8,1,1
221,8,0,1
221,147,1,1
327,8,1,1
